x,y,theta
14.184469,0.000000,0.000000
14.208666,0.000000,0.000000
14.233658,0.000000,0.000000
14.259456,0.000000,0.000000
14.286074,0.000000,0.000000
14.313524,0.000000,0.000000
14.341817,0.000000,0.000000
14.370968,0.000000,0.000000
14.400987,0.000000,0.000000
14.431889,0.000000,0.000000
14.463685,0.000000,0.000000
14.496387,0.000000,0.000000
14.530009,0.000000,0.000000
14.564563,0.000000,0.000000
14.600061,0.000000,0.000000
14.636516,0.000000,0.000000
14.673941,0.000000,0.000000
14.712347,0.000000,0.000000
14.751747,0.000000,0.000000
14.792155,0.000000,0.000000
14.833582,0.000000,0.000000
14.876041,0.000000,0.000000
14.919544,0.000000,0.000000
14.964105,0.000000,0.000000
15.009735,0.000000,0.000000
15.056446,0.000000,0.000000
15.104253,0.000000,0.000000
15.153165,0.000000,0.000000
15.203123,0.000000,0.000000
15.253939,0.000000,0.000000
15.305413,0.000000,0.000000
15.357343,0.000000,0.000000
15.409528,0.000000,0.000000
15.461769,0.000000,0.000000
15.513864,0.000000,0.000000
15.565614,0.000000,0.000000
15.616816,0.000000,0.000000
15.667270,0.000000,0.000000
15.716776,0.000000,0.000000
15.765134,0.000000,0.000000
15.812141,0.000000,0.000000
15.857598,0.000000,0.000000
15.901305,0.000000,0.000000
15.943059,0.000000,0.000000
15.982661,0.000000,0.000000
16.019910,0.000000,0.000000
16.054605,0.000000,0.000000
16.086545,0.000000,0.000000
16.115530,0.000000,0.000000
16.141360,0.000000,0.000000
16.163832,0.000000,0.000000
16.182748,0.000000,0.000000
16.197905,0.000000,0.000000
16.209104,0.000000,0.000000
16.216144,0.000000,0.000000
16.218823,0.000000,-0.000000
16.216942,0.000000,-0.000000
16.210299,0.000000,-0.000000
16.198694,0.000000,-0.000000
16.181927,0.000000,-0.000000
16.159795,0.000000,-0.000000
16.132100,0.000000,-0.000000
16.098640,0.000000,-0.000000
16.059214,0.000000,-0.000000
16.013622,0.000000,-0.000000
15.961663,0.000000,-0.000000
15.903136,0.000000,-0.000000
15.837841,0.000000,-0.000000
15.765577,0.000000,-0.000000
15.686143,0.000000,-0.000000
15.599339,0.000000,-0.000000
15.504964,0.000000,-0.000000
15.402817,0.000000,-0.000000
15.292697,0.000000,-0.000000
15.174404,0.000000,-0.000000
15.047769,0.000000,-0.000000
14.912934,0.000000,-0.000000
14.770215,0.000000,-0.000000
14.619934,0.000000,-0.000000
14.462410,0.000000,-0.000000
14.297962,0.000000,-0.000000
14.126912,0.000000,-0.000000
13.949579,0.000000,-0.000000
13.766282,0.000000,-0.000000
13.577341,0.000000,-0.000000
13.383078,0.000000,-0.000000
13.183811,0.000000,-0.000000
12.979860,0.000000,-0.000000
12.771545,0.000000,-0.000000
12.559187,0.000000,-0.000000
12.343105,0.000000,-0.000000
12.123619,0.000000,-0.000000
11.901048,0.000000,-0.000000
11.675714,0.000000,-0.000000
11.447936,0.000000,-0.000000
11.218033,0.000000,-0.000000
10.986326,0.000000,-0.000000
10.753134,0.000000,-0.000000
10.518778,0.000000,-0.000000
10.283577,0.000000,-0.000000
10.047852,0.000000,-0.000000
9.811921,0.000000,-0.000000
9.576106,0.000000,-0.000000
9.340726,0.000000,-0.000000
9.106101,0.000000,-0.000000
8.872551,0.000000,-0.000000
8.640395,0.000000,-0.000000
8.409954,0.000000,-0.000000
8.181548,0.000000,-0.000000
7.955496,0.000000,-0.000000
7.732119,0.000000,-0.000000
7.511736,0.000000,-0.000000
7.294668,0.000000,-0.000000
7.081233,0.000000,-0.000000
6.871753,0.000000,-0.000000
6.666547,0.000000,-0.000000
6.465935,0.000000,-0.000000
6.270236,0.000000,-0.000000
6.079772,0.000000,-0.000000
5.894861,0.000000,-0.000000
5.715824,0.000000,-0.000000
5.542980,0.000000,-0.000000
5.376649,0.000000,-0.000000
5.217047,0.000000,-0.000000
5.064112,0.000000,-0.000000
4.917740,0.000000,-0.000000
4.777827,0.000000,-0.000000
4.644267,0.000000,-0.000000
4.516955,0.000000,-0.000000
4.395786,0.000000,-0.000000
4.280656,0.000000,-0.000000
4.171460,0.000000,-0.000000
4.068093,0.000000,-0.000000
3.970450,0.000000,-0.000000
3.878426,0.000000,-0.000000
3.791916,0.000000,-0.000000
3.710816,0.000000,-0.000000
3.635021,0.000000,-0.000000
3.564425,0.000000,-0.000000
3.498924,0.000000,-0.000000
3.438413,0.000000,-0.000000
3.382787,0.000000,-0.000000
3.331942,0.000000,-0.000000
3.285772,0.000000,-0.000000
3.244172,0.000000,-0.000000
3.207038,0.000000,-0.000000
3.174265,0.000000,-0.000000
3.145748,0.000000,-0.000000
3.121382,0.000000,-0.000000
3.101063,0.000000,-0.000000
3.084685,0.000000,-0.000000
3.072143,0.000000,-0.000000
3.063333,0.000000,-0.000000
3.058149,0.000000,-0.000000
3.056488,0.000000,0.000000
3.058244,0.000000,0.000000
3.063312,0.000000,0.000000
3.071587,0.000000,0.000000
3.082965,0.000000,0.000000
3.097340,0.000000,0.000000
3.114608,0.000000,0.000000
3.134664,0.000000,0.000000
3.157403,0.000000,0.000000
3.182721,0.000000,0.000000
3.210511,0.000000,0.000000
3.240670,0.000000,0.000000
3.273093,0.000000,0.000000
3.307674,0.000000,0.000000
3.344309,0.000000,0.000000
3.382893,0.000000,0.000000
3.423321,0.000000,0.000000
3.465487,0.000000,0.000000
3.509280,0.000000,0.000000
3.554592,0.000000,0.000000
3.601315,0.000000,0.000000
3.649340,0.000000,0.000000
3.698557,0.000000,0.000000
3.748858,0.000000,0.000000
3.800134,0.000000,0.000000
3.852276,0.000000,0.000000
3.905175,0.000000,0.000000
3.958723,0.000000,0.000000
4.012811,0.000000,0.000000
4.067329,0.000000,0.000000
4.122169,0.000000,0.000000
4.177222,0.000000,0.000000
4.232379,0.000000,0.000000
4.287532,0.000000,0.000000
4.342571,0.000000,0.000000
4.397387,0.000000,0.000000
4.451873,0.000000,0.000000
4.505918,0.000000,0.000000
4.559414,0.000000,0.000000
4.612252,0.000000,0.000000
4.664324,0.000000,0.000000
4.715520,0.000000,0.000000
4.765732,0.000000,0.000000
4.814850,0.000000,0.000000
4.862767,0.000000,0.000000
4.909372,0.000000,0.000000
4.954558,0.000000,0.000000
4.998215,0.000000,0.000000
5.040234,0.000000,0.000000
5.080507,0.000000,0.000000
5.118925,0.000000,0.000000
5.155378,0.000000,0.000000
5.189759,0.000000,0.000000
5.221958,0.000000,0.000000
5.251866,0.000000,0.000000
5.279375,0.000000,0.000000
5.304376,0.000000,0.000000
5.326759,0.000000,0.000000
5.346416,0.000000,0.000000
5.363238,0.000000,0.000000
5.377116,0.000000,0.000000
5.387942,0.000000,0.000000
5.395606,0.000000,0.000000
5.400000,0.000000,0.000000
5.401049,0.000000,-0.000000
5.398812,0.000000,-0.000000
5.393386,0.000000,-0.000000
5.384863,0.000000,-0.000000
5.373339,0.000000,-0.000000
5.358908,0.000000,-0.000000
5.341664,0.000000,-0.000000
5.321701,0.000000,-0.000000
5.299115,0.000000,-0.000000
5.274000,0.000000,-0.000000
5.246449,0.000000,-0.000000
5.216558,0.000000,-0.000000
5.184421,0.000000,-0.000000
5.150132,0.000000,-0.000000
5.113785,0.000000,-0.000000
5.075476,0.000000,-0.000000
5.035298,0.000000,-0.000000
4.993346,0.000000,-0.000000
4.949715,0.000000,-0.000000
4.904498,0.000000,-0.000000
4.857790,0.000000,-0.000000
4.809686,0.000000,-0.000000
4.760280,0.000000,-0.000000
4.709666,0.000000,-0.000000
4.657940,0.000000,-0.000000
4.605194,0.000000,-0.000000
4.551525,0.000000,-0.000000
4.497025,0.000000,-0.000000
4.441790,0.000000,-0.000000
4.385914,0.000000,-0.000000
4.329491,0.000000,-0.000000
4.272616,0.000000,-0.000000
4.215383,0.000000,-0.000000
4.157887,0.000000,-0.000000
4.100222,0.000000,-0.000000
4.042483,0.000000,-0.000000
3.984763,0.000000,-0.000000
3.927157,0.000000,-0.000000
3.869761,0.000000,-0.000000
3.812667,0.000000,-0.000000
3.755971,0.000000,-0.000000
3.699767,0.000000,-0.000000
3.644150,0.000000,-0.000000
3.589213,0.000000,-0.000000
3.535052,0.000000,-0.000000
3.481760,0.000000,-0.000000
3.429432,0.000000,-0.000000
3.378165,0.000000,-0.000000
3.328116,0.000000,-0.000000
3.279518,0.000000,-0.000000
3.232608,0.000000,-0.000000
3.187622,0.000000,-0.000000
3.144798,0.000000,-0.000000
3.104372,0.000000,-0.000000
3.066582,0.000000,-0.000000
3.031664,0.000000,-0.000000
2.999854,0.000000,-0.000000
2.971391,0.000000,-0.000000
2.946510,0.000000,-0.000000
2.925449,0.000000,-0.000000
2.908445,0.000000,-0.000000
2.895734,0.000000,-0.000000
2.887554,0.000000,-0.000000
2.884140,0.000000,0.000000
2.885731,0.000000,0.000000
2.892563,0.000000,0.000000
2.904872,0.000000,0.000000
2.922897,0.000000,0.000000
2.946872,0.000000,0.000000
2.977037,0.000000,0.000000
3.013627,0.000000,0.000000
3.056879,0.000000,0.000000
3.107030,0.000000,0.000000
3.164317,0.000000,0.000000
3.228977,0.000000,0.000000
3.301247,0.000000,0.000000
3.381363,0.000000,0.000000
3.469563,0.000000,0.000000
3.566084,0.000000,0.000000
3.671162,0.000000,0.000000
3.785034,0.000000,0.000000
3.907937,0.000000,0.000000
4.040108,0.000000,0.000000
4.181784,0.000000,0.000000
4.333201,0.000000,0.000000
4.494597,0.000000,0.000000
4.666209,0.000000,0.000000
4.848273,0.000000,0.000000
5.041026,0.000000,0.000000
5.244705,0.000000,0.000000
5.459548,0.000000,0.000000
5.685790,0.000000,0.000000
5.923669,0.000000,0.000000
6.173422,0.000000,0.000000
6.435285,0.000000,0.000000
6.709413,0.000000,0.000000
6.995447,0.000000,0.000000
7.292837,0.000000,0.000000
7.601029,0.000000,0.000000
7.919471,0.000000,0.000000
8.247609,0.000000,0.000000
8.584891,0.000000,0.000000
8.930765,0.000000,0.000000
9.284678,0.000000,0.000000
9.646077,0.000000,0.000000
10.014410,0.000000,0.000000
10.389123,0.000000,0.000000
10.769665,0.000000,0.000000
11.155482,0.000000,0.000000
11.546021,0.000000,0.000000
11.940731,0.000000,0.000000
12.339059,0.000000,0.000000
12.740451,0.000000,0.000000
13.144356,0.000000,0.000000
13.550220,0.000000,0.000000
13.957490,0.000000,0.000000
14.365615,0.000000,0.000000
14.774041,0.000000,0.000000
15.182216,0.000000,0.000000
15.589588,0.000000,0.000000
15.995602,0.000000,0.000000
16.399708,0.000000,0.000000
16.801351,0.000000,0.000000
17.199981,0.000000,0.000000
17.595042,0.000000,0.000000
17.985984,0.000000,0.000000
18.372254,0.000000,0.000000
18.753298,0.000000,0.000000
19.128564,0.000000,0.000000
19.497500,0.000000,0.000000
19.859552,0.000000,0.000000
20.214168,0.000000,0.000000
20.560796,0.000000,0.000000
20.898883,0.000000,0.000000
21.227876,0.000000,0.000000
21.547222,0.000000,0.000000
21.856369,0.000000,0.000000
22.154764,0.000000,0.000000
22.441854,0.000000,0.000000
22.717087,0.000000,0.000000
22.979910,0.000000,0.000000
23.229771,0.000000,0.000000
23.466119,0.000000,0.000000
23.688720,0.000000,0.000000
23.897886,0.000000,0.000000
24.093986,0.000000,0.000000
24.277391,0.000000,0.000000
24.448471,0.000000,0.000000
24.607594,0.000000,0.000000
24.755132,0.000000,0.000000
24.891452,0.000000,0.000000
25.016926,0.000000,0.000000
25.131922,0.000000,0.000000
25.236811,0.000000,0.000000
25.331962,0.000000,0.000000
25.417744,0.000000,0.000000
25.494528,0.000000,0.000000
25.562684,0.000000,0.000000
25.622580,0.000000,0.000000
25.674586,0.000000,0.000000
25.719073,0.000000,0.000000
25.756410,0.000000,0.000000
25.786966,0.000000,0.000000
25.811111,0.000000,0.000000
25.829215,0.000000,0.000000
25.841648,0.000000,0.000000
25.848780,0.000000,0.000000
25.850979,0.000000,-0.000000
25.848616,0.000000,-0.000000
25.842060,0.000000,-0.000000
25.831681,0.000000,-0.000000
25.817849,0.000000,-0.000000
25.800933,0.000000,-0.000000
25.781304,0.000000,-0.000000
25.759330,0.000000,-0.000000
25.735382,0.000000,-0.000000
25.709828,0.000000,-0.000000
25.683040,0.000000,-0.000000
25.655386,0.000000,-0.000000
25.627236,0.000000,-0.000000
25.598960,0.000000,-0.000000
25.570928,0.000000,-0.000000
25.543508,0.000000,-0.000000
25.517072,0.000000,-0.000000
25.491988,0.000000,-0.000000
25.468627,0.000000,-0.000000
25.447357,0.000000,-0.000000
25.428550,0.000000,-0.000000
25.412573,0.000000,-0.000000
25.399798,0.000000,-0.000000
25.390565,0.000000,-0.000000
25.384939,0.000000,-0.000000
25.382830,0.000000,0.000000
25.384143,0.000000,0.000000
25.388784,0.000000,0.000000
25.396661,0.000000,0.000000
25.407679,0.000000,0.000000
25.421744,0.000000,0.000000
25.438765,0.000000,0.000000
25.458645,0.000000,0.000000
25.481293,0.000000,0.000000
25.506615,0.000000,0.000000
25.534516,0.000000,0.000000
25.564903,0.000000,0.000000
25.597684,0.000000,0.000000
25.632763,0.000000,0.000000
25.670048,0.000000,0.000000
25.709444,0.000000,0.000000
25.750859,0.000000,0.000000
25.794199,0.000000,0.000000
25.839370,0.000000,0.000000
25.886278,0.000000,0.000000
25.934830,0.000000,0.000000
25.984933,0.000000,0.000000
26.036492,0.000000,0.000000
26.089414,0.000000,0.000000
26.143606,0.000000,0.000000
26.198974,0.000000,0.000000
26.255424,0.000000,0.000000
26.312862,0.000000,0.000000
26.371196,0.000000,0.000000
26.430331,0.000000,0.000000
26.490175,0.000000,0.000000
26.550632,0.000000,0.000000
26.611611,0.000000,0.000000
26.673016,0.000000,0.000000
26.734755,0.000000,0.000000
26.796734,0.000000,0.000000
26.858859,0.000000,0.000000
26.921037,0.000000,0.000000
26.983175,0.000000,0.000000
27.045177,0.000000,0.000000
27.106952,0.000000,0.000000
27.168405,0.000000,0.000000
27.229443,0.000000,0.000000
27.289971,0.000000,0.000000
27.349898,0.000000,0.000000
27.409128,0.000000,0.000000
27.467593,0.000000,0.000000
27.525287,0.000000,0.000000
27.582214,0.000000,0.000000
27.638379,0.000000,0.000000
27.693786,0.000000,0.000000
27.748440,0.000000,0.000000
27.802345,0.000000,0.000000
27.855505,0.000000,0.000000
27.907925,0.000000,0.000000
27.959610,0.000000,0.000000
28.010563,0.000000,0.000000
28.060790,0.000000,0.000000
28.110295,0.000000,0.000000
28.159081,0.000000,0.000000
28.207155,0.000000,0.000000
28.254519,0.000000,0.000000
28.301180,0.000000,0.000000
28.347140,0.000000,0.000000
28.392404,0.000000,0.000000
28.436978,0.000000,0.000000
28.480865,0.000000,0.000000
28.524069,0.000000,0.000000
28.566596,0.000000,0.000000
28.608450,0.000000,0.000000
28.649635,0.000000,0.000000
28.690156,0.000000,0.000000
28.730016,0.000000,0.000000
28.769221,0.000000,0.000000
28.807775,0.000000,0.000000
28.845683,0.000000,0.000000
28.882948,0.000000,0.000000
28.919576,0.000000,0.000000
28.955570,0.000000,0.000000
28.990936,0.000000,0.000000
29.025677,0.000000,0.000000
29.059799,0.000000,0.000000
29.093305,0.000000,0.000000
29.126200,0.000000,0.000000
29.158488,0.000000,0.000000
29.190175,0.000000,0.000000
29.221263,0.000000,0.000000
29.251759,0.000000,0.000000
29.281666,0.000000,0.000000
29.310988,0.000000,0.000000
29.339731,0.000000,0.000000
29.367899,0.000000,0.000000
29.395495,0.000000,0.000000
29.422527,0.000000,0.000000
29.449039,0.000000,0.000000
29.475105,0.000000,0.000000
29.500801,0.000000,0.000000
29.526202,0.000000,0.000000
29.551385,0.000000,0.000000
29.576424,0.000000,0.000000
29.601395,0.000000,0.000000
29.626374,0.000000,0.000000
29.651437,0.000000,0.000000
29.676658,0.000000,0.000000
29.702115,0.000000,0.000000
29.727881,0.000000,0.000000
29.754034,0.000000,0.000000
29.780648,0.000000,0.000000
29.807799,0.000000,0.000000
29.835563,0.000000,0.000000
29.864015,0.000000,0.000000
29.893231,0.000000,0.000000
29.923286,0.000000,0.000000
29.954257,0.000000,0.000000
29.986218,0.000000,0.000000
30.019246,0.000000,0.000000
30.053415,0.000000,0.000000
30.088803,0.000000,0.000000
30.125483,0.000000,0.000000
30.163532,0.000000,0.000000
30.203025,0.000000,0.000000
30.244039,0.000000,0.000000
30.286647,0.000000,0.000000
30.330927,0.000000,0.000000
30.376954,0.000000,0.000000
30.424803,0.000000,0.000000
30.474551,0.000000,0.000000
30.526271,0.000000,0.000000
30.580041,0.000000,0.000000
30.635936,0.000000,0.000000
30.694031,0.000000,0.000000
30.754402,0.000000,0.000000
30.817125,0.000000,0.000000
30.882275,0.000000,0.000000
30.949928,0.000000,0.000000
31.020159,0.000000,0.000000
31.093044,0.000000,0.000000
31.168659,0.000000,0.000000
31.247079,0.000000,0.000000
31.328379,0.000000,0.000000
31.412637,0.000000,0.000000
31.499862,0.000000,0.000000
31.589812,0.000000,0.000000
31.682178,0.000000,0.000000
31.776652,0.000000,0.000000
31.872928,0.000000,0.000000
31.970696,0.000000,0.000000
32.069649,0.000000,0.000000
32.169480,0.000000,0.000000
32.269880,0.000000,0.000000
32.370542,0.000000,0.000000
32.471157,0.000000,0.000000
32.571418,0.000000,0.000000
32.671018,0.000000,0.000000
32.769648,0.000000,0.000000
32.867000,0.000000,0.000000
32.962767,0.000000,0.000000
33.056641,0.000000,0.000000
33.148314,0.000000,0.000000
33.237478,0.000000,0.000000
33.323825,0.000000,0.000000
33.407048,0.000000,0.000000
33.486839,0.000000,0.000000
33.562889,0.000000,0.000000
33.634892,0.000000,0.000000
33.702539,0.000000,0.000000
33.765522,0.000000,0.000000
33.823534,0.000000,0.000000
33.876266,0.000000,0.000000
33.923412,0.000000,0.000000
33.964662,0.000000,0.000000
33.999710,0.000000,0.000000
34.028247,0.000000,0.000000
34.049966,0.000000,0.000000
34.064559,0.000000,0.000000
34.071718,0.000000,-0.000000
34.071135,0.000000,-0.000000
34.062502,0.000000,-0.000000
34.045512,0.000000,-0.000000
34.019856,0.000000,-0.000000
33.985227,0.000000,-0.000000
33.941317,0.000000,-0.000000
33.887819,0.000000,-0.000000
33.824424,0.000000,-0.000000
33.750824,0.000000,-0.000000
33.666712,0.000000,-0.000000
33.571780,0.000000,-0.000000
33.465720,0.000000,-0.000000
33.348235,0.000000,-0.000000
33.219372,0.000000,-0.000000
33.079596,0.000000,-0.000000
32.929395,0.000000,-0.000000
32.769257,0.000000,-0.000000
32.599672,0.000000,-0.000000
32.421127,0.000000,-0.000000
32.234112,0.000000,-0.000000
32.039114,0.000000,-0.000000
31.836624,0.000000,-0.000000
31.627129,0.000000,-0.000000
31.411117,0.000000,-0.000000
31.189079,0.000000,-0.000000
30.961501,0.000000,-0.000000
30.728873,0.000000,-0.000000
30.491683,0.000000,-0.000000
30.250421,0.000000,-0.000000
30.005574,0.000000,-0.000000
29.757631,0.000000,-0.000000
29.507081,0.000000,-0.000000
29.254413,0.000000,-0.000000
29.000114,0.000000,-0.000000
28.744675,0.000000,-0.000000
28.488582,0.000000,-0.000000
28.232326,0.000000,-0.000000
27.976394,0.000000,-0.000000
27.721275,0.000000,-0.000000
27.467458,0.000000,-0.000000
27.215431,0.000000,-0.000000
26.965683,0.000000,-0.000000
26.718703,0.000000,-0.000000
26.474979,0.000000,-0.000000
26.235000,0.000000,-0.000000
25.999254,0.000000,-0.000000
25.768230,0.000000,-0.000000
25.542417,0.000000,-0.000000
25.322303,0.000000,-0.000000
25.108378,0.000000,-0.000000
24.901128,0.000000,-0.000000
24.701044,0.000000,-0.000000
24.508614,0.000000,-0.000000
24.324326,0.000000,-0.000000
24.148669,0.000000,-0.000000
23.982131,0.000000,-0.000000
23.825202,0.000000,-0.000000
23.678369,0.000000,-0.000000
23.542122,0.000000,-0.000000
23.416949,0.000000,-0.000000
23.303255,0.000000,-0.000000
23.200928,0.000000,-0.000000
23.109657,0.000000,-0.000000
23.029133,0.000000,-0.000000
22.959046,0.000000,-0.000000
22.899086,0.000000,-0.000000
22.848944,0.000000,-0.000000
22.808309,0.000000,-0.000000
22.776871,0.000000,-0.000000
22.754320,0.000000,-0.000000
22.740347,0.000000,-0.000000
22.734642,0.000000,0.000000
22.736894,0.000000,0.000000
22.746794,0.000000,0.000000
22.764032,0.000000,0.000000
22.788297,0.000000,0.000000
22.819281,0.000000,0.000000
22.856672,0.000000,0.000000
22.900162,0.000000,0.000000
22.949440,0.000000,0.000000
23.004196,0.000000,0.000000
23.064120,0.000000,0.000000
23.128903,0.000000,0.000000
23.198234,0.000000,0.000000
23.271803,0.000000,0.000000
23.349302,0.000000,0.000000
23.430418,0.000000,0.000000
23.514844,0.000000,0.000000
23.602268,0.000000,0.000000
23.692382,0.000000,0.000000
23.784874,0.000000,0.000000
23.879435,0.000000,0.000000
23.975756,0.000000,0.000000
24.073526,0.000000,0.000000
24.172435,0.000000,0.000000
24.272173,0.000000,0.000000
24.372430,0.000000,0.000000
24.472898,0.000000,0.000000
24.573264,0.000000,0.000000
24.673221,0.000000,0.000000
24.772457,0.000000,0.000000
24.870663,0.000000,0.000000
24.967528,0.000000,0.000000
25.062744,0.000000,0.000000
25.156000,0.000000,0.000000
25.246985,0.000000,0.000000
25.335391,0.000000,0.000000
25.420909,0.000000,0.000000
25.503363,0.000000,0.000000
25.582812,0.000000,0.000000
25.659340,0.000000,0.000000
25.733029,0.000000,0.000000
25.803962,0.000000,0.000000
25.872221,0.000000,0.000000
25.937891,0.000000,0.000000
26.001053,0.000000,0.000000
26.061790,0.000000,0.000000
26.120186,0.000000,0.000000
26.176323,0.000000,0.000000
26.230285,0.000000,0.000000
26.282153,0.000000,0.000000
26.332011,0.000000,0.000000
26.379941,0.000000,0.000000
26.426028,0.000000,0.000000
26.470352,0.000000,0.000000
26.512998,0.000000,0.000000
26.554048,0.000000,0.000000
26.593586,0.000000,0.000000
26.631693,0.000000,0.000000
26.668452,0.000000,0.000000
26.703948,0.000000,0.000000
26.738262,0.000000,0.000000
26.771477,0.000000,0.000000
26.803677,0.000000,0.000000
26.834944,0.000000,0.000000
26.865361,0.000000,0.000000
26.895010,0.000000,0.000000
26.923976,0.000000,0.000000
26.952340,0.000000,0.000000
26.980185,0.000000,0.000000
27.007595,0.000000,0.000000
27.034652,0.000000,0.000000
27.061439,0.000000,0.000000
27.088039,0.000000,0.000000
27.114535,0.000000,0.000000
27.141009,0.000000,0.000000
27.167545,0.000000,0.000000
27.194226,0.000000,0.000000
27.221133,0.000000,0.000000
27.248351,0.000000,0.000000
27.275962,0.000000,0.000000
27.304049,0.000000,0.000000
27.332695,0.000000,0.000000
27.361982,0.000000,0.000000
27.391993,0.000000,0.000000
27.422806,0.000000,0.000000
27.454434,0.000000,0.000000
27.486855,0.000000,0.000000
27.520049,0.000000,0.000000
27.553992,0.000000,0.000000
27.588664,0.000000,0.000000
27.624042,0.000000,0.000000
27.660104,0.000000,0.000000
27.696830,0.000000,0.000000
27.734196,0.000000,0.000000
27.772182,0.000000,0.000000
27.810765,0.000000,0.000000
27.849924,0.000000,0.000000
27.889636,0.000000,0.000000
27.929880,0.000000,0.000000
27.970635,0.000000,0.000000
28.011878,0.000000,0.000000
28.053587,0.000000,0.000000
28.095741,0.000000,0.000000
28.138318,0.000000,0.000000
28.181297,0.000000,0.000000
28.224654,0.000000,0.000000
28.268369,0.000000,0.000000
28.312420,0.000000,0.000000
28.356785,0.000000,0.000000
28.401441,0.000000,0.000000
28.446368,0.000000,0.000000
28.491544,0.000000,0.000000
28.536946,0.000000,0.000000
28.582553,0.000000,0.000000
28.628343,0.000000,0.000000
28.674294,0.000000,0.000000
28.720384,0.000000,0.000000
28.766593,0.000000,0.000000
28.812897,0.000000,0.000000
28.859275,0.000000,0.000000
28.905705,0.000000,0.000000
28.952166,0.000000,0.000000
28.998635,0.000000,0.000000
29.045091,0.000000,0.000000
29.091512,0.000000,0.000000
29.137876,0.000000,0.000000
29.184161,0.000000,0.000000
29.230346,0.000000,0.000000
29.276409,0.000000,0.000000
29.322328,0.000000,0.000000
29.368080,0.000000,0.000000
29.413645,0.000000,0.000000
29.459007,0.000000,0.000000
29.504168,0.000000,0.000000
29.549131,0.000000,0.000000
29.593900,0.000000,0.000000
29.638481,0.000000,0.000000
